,金额,商品,支付时间,地点,大类,二级类
12065,4.0,统一冰红茶,2017/6/6 16:20,C,饮料,茶饮料
12066,3.0,统一冰红茶,2017/6/6 16:54,C,饮料,茶饮料
12070,4.0,统一冰红茶,2017/6/6 21:28,C,饮料,茶饮料
12075,4.0,统一冰红茶,2017/6/7 09:06,C,饮料,茶饮料
12083,3.0,统一冰红茶,2017/6/8 09:24,C,饮料,茶饮料
12084,3.5,统一冰红茶,2017/6/8 16:06,C,饮料,茶饮料
12085,3.0,统一冰红茶,2017/6/8 19:27,C,饮料,茶饮料
12089,3.0,统一冰红茶,2017/6/9 07:40,C,饮料,茶饮料
12095,3.0,统一冰红茶,2017/6/12 00:04,C,饮料,茶饮料
12096,3.0,统一冰红茶,2017/6/13 00:15,C,饮料,茶饮料
12097,3.0,统一冰红茶,2017/6/13 11:58,C,饮料,茶饮料
12100,3.0,统一冰红茶,2017/6/17 16:12,C,饮料,茶饮料
12101,3.5,统一冰红茶,2017/6/18 18:49,C,饮料,茶饮料
12105,3.0,统一冰红茶,2017/6/20 21:28,C,饮料,茶饮料
12107,3.0,统一冰红茶,2017/6/22 12:26,C,饮料,茶饮料
12110,3.0,统一冰红茶,2017/6/22 17:44,C,饮料,茶饮料
12126,3.0,统一冰红茶,2017/6/26 00:33,C,饮料,茶饮料
12132,3.0,统一冰红茶,2017/6/26 16:11,C,饮料,茶饮料
12134,3.0,统一冰红茶,2017/6/26 23:46,C,饮料,茶饮料
12144,3.5,统一冰红茶,2017/6/28 23:28,C,饮料,茶饮料
12145,3.5,统一冰红茶,2017/6/28 23:29,C,饮料,茶饮料
12148,4.0,统一冰红茶,2017/6/30 07:37,C,饮料,茶饮料
12149,4.0,统一冰红茶,2017/6/30 08:36,C,饮料,茶饮料
12150,2.5,统一冰红茶,2017/6/30 08:59,C,饮料,茶饮料
12152,3.0,统一冰红茶,2017/6/30 09:27,C,饮料,茶饮料
12153,3.0,统一冰红茶,2017/6/30 12:05,C,饮料,茶饮料
12154,3.5,统一冰红茶,2017/6/30 12:07,C,饮料,茶饮料
12155,3.5,统一冰红茶,2017/6/30 14:39,C,饮料,茶饮料
12157,3.0,统一冰红茶,2017/6/30 16:33,C,饮料,茶饮料
12159,4.0,统一冰红茶,2017/7/1 15:50,C,饮料,茶饮料
12166,4.0,统一冰红茶,2017/7/5 19:12,C,饮料,茶饮料
12167,3.0,统一冰红茶,2017/7/8 09:30,C,饮料,茶饮料
12168,3.5,统一冰红茶,2017/7/8 16:37,C,饮料,茶饮料
12169,4.0,统一冰红茶,2017/7/8 16:45,C,饮料,茶饮料
12170,4.0,统一冰红茶,2017/7/8 19:09,C,饮料,茶饮料
12179,3.0,统一冰红茶,2017/7/24 17:12,C,饮料,茶饮料
12180,3.0,统一冰红茶,2017/7/24 18:29,C,饮料,茶饮料
12182,3.0,统一冰红茶,2017/7/25 07:41,C,饮料,茶饮料
12195,4.0,统一冰红茶,2017/7/27 16:22,C,饮料,茶饮料
12198,4.0,统一冰红茶,2017/7/27 17:34,C,饮料,茶饮料
12199,3.0,统一冰红茶,2017/7/27 18:00,C,饮料,茶饮料
12218,4.0,统一冰红茶,2017/7/31 17:52,C,饮料,茶饮料
12222,4.0,统一冰红茶,2017/8/1 14:41,C,饮料,茶饮料
12232,3.0,统一冰红茶,2017/8/2 17:04,C,饮料,茶饮料
12235,3.5,统一冰红茶,2017/8/3 17:40,C,饮料,茶饮料
12250,3.5,统一冰红茶,2017/8/5 16:58,C,饮料,茶饮料
12252,3.5,统一冰红茶,2017/8/5 17:43,C,饮料,茶饮料
12253,3.5,统一冰红茶,2017/8/5 18:18,C,饮料,茶饮料
12261,3.5,统一冰红茶,2017/8/6 20:30,C,饮料,茶饮料
12262,3.5,统一冰红茶,2017/8/7 09:03,C,饮料,茶饮料
12264,3.5,统一冰红茶,2017/8/7 12:27,C,饮料,茶饮料
12265,4.0,统一冰红茶,2017/8/7 12:36,C,饮料,茶饮料
12266,4.0,统一冰红茶,2017/8/7 12:46,C,饮料,茶饮料
12273,3.5,统一冰红茶,2017/8/7 19:46,C,饮料,茶饮料
12294,3.5,统一冰红茶,2017/8/11 09:50,C,饮料,茶饮料
12297,3.5,统一冰红茶,2017/8/12 02:05,C,饮料,茶饮料
12298,3.5,统一冰红茶,2017/8/12 09:36,C,饮料,茶饮料
12303,4.0,统一冰红茶,2017/8/12 18:46,C,饮料,茶饮料
12304,4.0,统一冰红茶,2017/8/12 19:47,C,饮料,茶饮料
12306,3.0,统一冰红茶,2017/8/13 08:53,C,饮料,茶饮料
12308,4.0,统一冰红茶,2017/8/13 11:00,C,饮料,茶饮料
12311,3.5,统一冰红茶,2017/8/13 18:05,C,饮料,茶饮料
12316,4.0,统一冰红茶,2017/8/14 15:11,C,饮料,茶饮料
12319,3.0,统一冰红茶,2017/8/14 17:30,C,饮料,茶饮料
12321,3.5,统一冰红茶,2017/8/14 18:13,C,饮料,茶饮料
12323,3.0,统一冰红茶,2017/8/14 19:40,C,饮料,茶饮料
12327,3.5,统一冰红茶,2017/8/15 15:09,C,饮料,茶饮料
12333,3.5,统一冰红茶,2017/8/15 17:33,C,饮料,茶饮料
12337,4.0,统一冰红茶,2017/8/16 13:31,C,饮料,茶饮料
12339,3.0,统一冰红茶,2017/8/16 16:18,C,饮料,茶饮料
12340,3.5,统一冰红茶,2017/8/16 17:26,C,饮料,茶饮料
12341,3.5,统一冰红茶,2017/8/16 18:15,C,饮料,茶饮料
12342,3.0,统一冰红茶,2017/8/17 10:43,C,饮料,茶饮料
12354,3.5,统一冰红茶,2017/8/18 11:41,C,饮料,茶饮料
12355,3.5,统一冰红茶,2017/8/18 12:05,C,饮料,茶饮料
12365,4.0,统一冰红茶,2017/8/18 21:36,C,饮料,茶饮料
12368,4.0,统一冰红茶,2017/8/19 13:28,C,饮料,茶饮料
12369,4.0,统一冰红茶,2017/8/19 15:08,C,饮料,茶饮料
12370,4.0,统一冰红茶,2017/8/19 15:22,C,饮料,茶饮料
12374,3.5,统一冰红茶,2017/8/19 18:02,C,饮料,茶饮料
12377,4.0,统一冰红茶,2017/8/20 10:30,C,饮料,茶饮料
12390,4.0,统一冰红茶,2017/8/21 10:50,C,饮料,茶饮料
12399,4.0,统一冰红茶,2017/8/22 08:58,C,饮料,茶饮料
12403,3.0,统一冰红茶,2017/8/22 23:20,C,饮料,茶饮料
12408,3.5,统一冰红茶,2017/8/23 18:32,C,饮料,茶饮料
12410,4.0,统一冰红茶,2017/8/23 21:06,C,饮料,茶饮料
12411,4.0,统一冰红茶,2017/8/23 21:44,C,饮料,茶饮料
12432,3.0,统一冰红茶,2017/8/27 22:27,C,饮料,茶饮料
12435,3.0,统一冰红茶,2017/8/28 09:37,C,饮料,茶饮料
12453,3.0,统一冰红茶,2017/9/2 12:46,C,饮料,茶饮料
12456,3.0,统一冰红茶,2017/9/2 19:28,C,饮料,茶饮料
12459,3.0,统一冰红茶,2017/9/3 16:55,C,饮料,茶饮料
12462,3.0,统一冰红茶,2017/9/3 19:27,C,饮料,茶饮料
12464,3.0,统一冰红茶,2017/9/3 19:33,C,饮料,茶饮料
12472,3.0,统一冰红茶,2017/9/5 18:55,C,饮料,茶饮料
12475,3.0,统一冰红茶,2017/9/6 17:35,C,饮料,茶饮料
12480,4.0,统一冰红茶,2017/9/7 15:47,C,饮料,茶饮料
12482,4.0,统一冰红茶,2017/9/7 16:30,C,饮料,茶饮料
12483,3.0,统一冰红茶,2017/9/7 17:27,C,饮料,茶饮料
12486,3.0,统一冰红茶,2017/9/8 07:48,C,饮料,茶饮料
12487,4.0,统一冰红茶,2017/9/8 08:07,C,饮料,茶饮料
12492,3.0,统一冰红茶,2017/9/8 09:31,C,饮料,茶饮料
12499,3.0,统一冰红茶,2017/9/9 12:44,C,饮料,茶饮料
12504,3.0,统一冰红茶,2017/9/9 21:00,C,饮料,茶饮料
12507,3.0,统一冰红茶,2017/9/10 14:20,C,饮料,茶饮料
12508,3.5,统一冰红茶,2017/9/10 14:27,C,饮料,茶饮料
12522,3.0,统一冰红茶,2017/9/11 17:33,C,饮料,茶饮料
12546,3.0,统一冰红茶,2017/9/15 09:02,C,饮料,茶饮料
12551,3.0,统一冰红茶,2017/9/15 13:41,C,饮料,茶饮料
12553,4.0,统一冰红茶,2017/9/15 17:28,C,饮料,茶饮料
12572,3.0,统一冰红茶,2017/9/17 13:08,C,饮料,茶饮料
12577,3.0,统一冰红茶,2017/9/17 17:56,C,饮料,茶饮料
12579,3.0,统一冰红茶,2017/9/17 18:17,C,饮料,茶饮料
12588,3.0,统一冰红茶,2017/9/18 19:08,C,饮料,茶饮料
12598,3.0,统一冰红茶,2017/9/20 16:09,C,饮料,茶饮料
12607,3.0,统一冰红茶,2017/9/21 13:51,C,饮料,茶饮料
12608,4.0,统一冰红茶,2017/9/21 14:38,C,饮料,茶饮料
12616,3.0,统一冰红茶,2017/9/22 12:10,C,饮料,茶饮料
12620,3.0,统一冰红茶,2017/9/22 14:23,C,饮料,茶饮料
12630,3.0,统一冰红茶,2017/9/23 09:53,C,饮料,茶饮料
12637,3.5,统一冰红茶,2017/9/24 01:36,C,饮料,茶饮料
12638,3.0,统一冰红茶,2017/9/24 07:44,C,饮料,茶饮料
12653,3.0,统一冰红茶,2017/9/25 19:26,C,饮料,茶饮料
12654,3.0,统一冰红茶,2017/9/26 15:08,C,饮料,茶饮料
12656,3.5,统一冰红茶,2017/9/27 13:36,C,饮料,茶饮料
12681,3.5,统一冰红茶,2017/9/29 15:45,C,饮料,茶饮料
12688,3.0,统一冰红茶,2017/9/30 00:45,C,饮料,茶饮料
12692,4.0,统一冰红茶,2017/9/30 09:14,C,饮料,茶饮料
12693,3.0,统一冰红茶,2017/9/30 09:39,C,饮料,茶饮料
12704,3.0,统一冰红茶,2017/10/2 16:23,C,饮料,茶饮料
12705,3.0,统一冰红茶,2017/10/3 00:11,C,饮料,茶饮料
12706,3.0,统一冰红茶,2017/10/3 00:41,C,饮料,茶饮料
12708,3.0,统一冰红茶,2017/10/3 07:43,C,饮料,茶饮料
12709,3.0,统一冰红茶,2017/10/4 08:38,C,饮料,茶饮料
12710,4.0,统一冰红茶,2017/10/4 15:59,C,饮料,茶饮料
12714,4.0,统一冰红茶,2017/10/5 07:54,C,饮料,茶饮料
12718,3.5,统一冰红茶,2017/10/6 10:19,C,饮料,茶饮料
12719,4.0,统一冰红茶,2017/10/6 16:25,C,饮料,茶饮料
12723,3.0,统一冰红茶,2017/10/7 03:55,C,饮料,茶饮料
12726,3.0,统一冰红茶,2017/10/7 17:42,C,饮料,茶饮料
12727,4.0,统一冰红茶,2017/10/8 02:18,C,饮料,茶饮料
12730,3.0,统一冰红茶,2017/10/8 11:18,C,饮料,茶饮料
12734,3.5,统一冰红茶,2017/10/10 14:29,C,饮料,茶饮料
12735,4.0,统一冰红茶,2017/10/10 15:28,C,饮料,茶饮料
12738,3.5,统一冰红茶,2017/10/10 19:30,C,饮料,茶饮料
12739,4.0,统一冰红茶,2017/10/10 21:28,C,饮料,茶饮料
12740,4.0,统一冰红茶,2017/10/10 23:50,C,饮料,茶饮料
12741,4.0,统一冰红茶,2017/10/11 01:34,C,饮料,茶饮料
12742,3.5,统一冰红茶,2017/10/11 08:59,C,饮料,茶饮料
12743,3.5,统一冰红茶,2017/10/11 09:00,C,饮料,茶饮料
12747,3.5,统一冰红茶,2017/10/11 15:24,C,饮料,茶饮料
12748,4.0,统一冰红茶,2017/10/11 17:40,C,饮料,茶饮料
12749,4.0,统一冰红茶,2017/10/11 17:46,C,饮料,茶饮料
12750,3.0,统一冰红茶,2017/10/11 17:56,C,饮料,茶饮料
12751,4.0,统一冰红茶,2017/10/11 18:26,C,饮料,茶饮料
12752,3.0,统一冰红茶,2017/10/11 19:34,C,饮料,茶饮料
12758,4.0,统一冰红茶,2017/10/11 21:24,C,饮料,茶饮料
12759,4.0,统一冰红茶,2017/10/12 16:46,C,饮料,茶饮料
12774,3.5,统一冰红茶,2017/10/14 14:59,C,饮料,茶饮料
12779,4.0,统一冰红茶,2017/10/14 15:37,C,饮料,茶饮料
12792,4.0,统一冰红茶,2017/10/15 20:51,C,饮料,茶饮料
12795,4.0,统一冰红茶,2017/10/16 00:51,C,饮料,茶饮料
12796,3.0,统一冰红茶,2017/10/16 16:55,C,饮料,茶饮料
12798,3.5,统一冰红茶,2017/10/16 20:41,C,饮料,茶饮料
12800,3.0,统一冰红茶,2017/10/17 00:51,C,饮料,茶饮料
12801,3.0,统一冰红茶,2017/10/17 07:40,C,饮料,茶饮料
12805,3.5,统一冰红茶,2017/10/17 17:02,C,饮料,茶饮料
12806,3.5,统一冰红茶,2017/10/17 19:43,C,饮料,茶饮料
12809,3.5,统一冰红茶,2017/10/17 20:17,C,饮料,茶饮料
12814,3.5,统一冰红茶,2017/10/18 10:25,C,饮料,茶饮料
12815,4.0,统一冰红茶,2017/10/18 12:20,C,饮料,茶饮料
12816,4.0,统一冰红茶,2017/10/18 13:27,C,饮料,茶饮料
12819,3.5,统一冰红茶,2017/10/18 16:05,C,饮料,茶饮料
12824,4.0,统一冰红茶,2017/10/18 17:36,C,饮料,茶饮料
12826,3.5,统一冰红茶,2017/10/18 18:28,C,饮料,茶饮料
12827,3.5,统一冰红茶,2017/10/18 19:18,C,饮料,茶饮料
12829,3.5,统一冰红茶,2017/10/19 18:03,C,饮料,茶饮料
12836,3.0,统一冰红茶,2017/10/20 10:07,C,饮料,茶饮料
12839,3.0,统一冰红茶,2017/10/20 20:28,C,饮料,茶饮料
12840,3.0,统一冰红茶,2017/10/20 20:30,C,饮料,茶饮料
12848,4.0,统一冰红茶,2017/10/21 03:49,C,饮料,茶饮料
12850,4.0,统一冰红茶,2017/10/21 13:12,C,饮料,茶饮料
12854,3.0,统一冰红茶,2017/10/21 18:18,C,饮料,茶饮料
12856,4.0,统一冰红茶,2017/10/21 19:26,C,饮料,茶饮料
12858,3.0,统一冰红茶,2017/10/21 20:54,C,饮料,茶饮料
12861,4.0,统一冰红茶,2017/10/21 23:09,C,饮料,茶饮料
12862,3.0,统一冰红茶,2017/10/22 10:23,C,饮料,茶饮料
12876,4.0,统一冰红茶,2017/10/24 03:05,C,饮料,茶饮料
12879,4.0,统一冰红茶,2017/10/24 04:04,C,饮料,茶饮料
12880,4.0,统一冰红茶,2017/10/24 12:08,C,饮料,茶饮料
12882,3.5,统一冰红茶,2017/10/24 12:17,C,饮料,茶饮料
12889,3.0,统一冰红茶,2017/10/24 23:11,C,饮料,茶饮料
12890,4.0,统一冰红茶,2017/10/25 03:38,C,饮料,茶饮料
12892,4.0,统一冰红茶,2017/10/25 07:54,C,饮料,茶饮料
12894,4.0,统一冰红茶,2017/10/25 10:05,C,饮料,茶饮料
12896,4.0,统一冰红茶,2017/10/25 11:22,C,饮料,茶饮料
12900,4.0,统一冰红茶,2017/10/25 16:50,C,饮料,茶饮料
12908,3.5,统一冰红茶,2017/10/26 17:50,C,饮料,茶饮料
12910,4.0,统一冰红茶,2017/10/26 19:48,C,饮料,茶饮料
12913,4.0,统一冰红茶,2017/10/26 20:14,C,饮料,茶饮料
12914,4.0,统一冰红茶,2017/10/26 20:31,C,饮料,茶饮料
12927,4.0,统一冰红茶,2017/10/28 11:57,C,饮料,茶饮料
12943,3.5,统一冰红茶,2017/10/29 03:58,C,饮料,茶饮料
12947,3.5,统一冰红茶,2017/10/29 11:51,C,饮料,茶饮料
12950,3.5,统一冰红茶,2017/10/29 14:50,C,饮料,茶饮料
12951,3.5,统一冰红茶,2017/10/29 15:17,C,饮料,茶饮料
12955,4.0,统一冰红茶,2017/10/29 16:02,C,饮料,茶饮料
12959,4.0,统一冰红茶,2017/10/29 20:15,C,饮料,茶饮料
12965,4.0,统一冰红茶,2017/10/30 19:07,C,饮料,茶饮料
12967,3.5,统一冰红茶,2017/10/30 22:09,C,饮料,茶饮料
12973,3.0,统一冰红茶,2017/11/1 15:43,C,饮料,茶饮料
12975,3.0,统一冰红茶,2017/11/1 16:06,C,饮料,茶饮料
12976,3.0,统一冰红茶,2017/11/1 16:09,C,饮料,茶饮料
12982,4.0,统一冰红茶,2017/11/2 11:21,C,饮料,茶饮料
12988,3.0,统一冰红茶,2017/11/2 19:46,C,饮料,茶饮料
12989,3.0,统一冰红茶,2017/11/2 21:31,C,饮料,茶饮料
12996,3.0,统一冰红茶,2017/11/4 11:30,C,饮料,茶饮料
13003,3.5,统一冰红茶,2017/11/4 16:51,C,饮料,茶饮料
13007,3.0,统一冰红茶,2017/11/4 19:04,C,饮料,茶饮料
13019,3.0,统一冰红茶,2017/11/5 19:02,C,饮料,茶饮料
13021,3.5,统一冰红茶,2017/11/6 09:42,C,饮料,茶饮料
13029,3.0,统一冰红茶,2017/11/6 16:04,C,饮料,茶饮料
13041,4.0,统一冰红茶,2017/11/7 12:35,C,饮料,茶饮料
13047,3.0,统一冰红茶,2017/11/7 18:51,C,饮料,茶饮料
13053,3.0,统一冰红茶,2017/11/8 08:39,C,饮料,茶饮料
13056,4.0,统一冰红茶,2017/11/8 09:56,C,饮料,茶饮料
13074,3.0,统一冰红茶,2017/11/8 17:22,C,饮料,茶饮料
13075,3.0,统一冰红茶,2017/11/8 17:38,C,饮料,茶饮料
13076,3.0,统一冰红茶,2017/11/8 17:45,C,饮料,茶饮料
13087,4.0,统一冰红茶,2017/11/9 19:14,C,饮料,茶饮料
13089,3.0,统一冰红茶,2017/11/10 08:51,C,饮料,茶饮料
13093,3.0,统一冰红茶,2017/11/10 23:06,C,饮料,茶饮料
13095,3.5,统一冰红茶,2017/11/11 09:26,C,饮料,茶饮料
13100,4.0,统一冰红茶,2017/11/11 15:00,C,饮料,茶饮料
13106,3.0,统一冰红茶,2017/11/11 20:00,C,饮料,茶饮料
13115,3.0,统一冰红茶,2017/11/12 12:32,C,饮料,茶饮料
13120,3.0,统一冰红茶,2017/11/12 15:12,C,饮料,茶饮料
13121,4.0,统一冰红茶,2017/11/12 15:51,C,饮料,茶饮料
13124,3.0,统一冰红茶,2017/11/12 16:58,C,饮料,茶饮料
13128,3.0,统一冰红茶,2017/11/12 20:16,C,饮料,茶饮料
13130,4.0,统一冰红茶,2017/11/13 09:26,C,饮料,茶饮料
13134,3.0,统一冰红茶,2017/11/13 12:20,C,饮料,茶饮料
13139,4.0,统一冰红茶,2017/11/13 15:30,C,饮料,茶饮料
13141,4.0,统一冰红茶,2017/11/13 16:29,C,饮料,茶饮料
13150,4.0,统一冰红茶,2017/11/14 11:14,C,饮料,茶饮料
13163,3.0,统一冰红茶,2017/11/15 09:12,C,饮料,茶饮料
13166,3.5,统一冰红茶,2017/11/15 10:37,C,饮料,茶饮料
13182,3.5,统一冰红茶,2017/11/16 14:26,C,饮料,茶饮料
13188,3.0,统一冰红茶,2017/11/17 00:09,C,饮料,茶饮料
13197,3.0,统一冰红茶,2017/11/18 08:33,C,饮料,茶饮料
13203,3.0,统一冰红茶,2017/11/18 12:18,C,饮料,茶饮料
13209,3.5,统一冰红茶,2017/11/18 14:20,C,饮料,茶饮料
13210,3.0,统一冰红茶,2017/11/18 14:41,C,饮料,茶饮料
13220,3.0,统一冰红茶,2017/11/18 21:15,C,饮料,茶饮料
13224,3.0,统一冰红茶,2017/11/19 11:10,C,饮料,茶饮料
13229,3.5,统一冰红茶,2017/11/19 14:17,C,饮料,茶饮料
13231,3.0,统一冰红茶,2017/11/19 14:54,C,饮料,茶饮料
13232,3.0,统一冰红茶,2017/11/19 16:02,C,饮料,茶饮料
13240,3.0,统一冰红茶,2017/11/19 20:01,C,饮料,茶饮料
13245,4.0,统一冰红茶,2017/11/20 08:13,C,饮料,茶饮料
13247,3.0,统一冰红茶,2017/11/20 08:47,C,饮料,茶饮料
13262,3.0,统一冰红茶,2017/11/20 22:41,C,饮料,茶饮料
13279,3.5,统一冰红茶,2017/11/29 13:20,C,饮料,茶饮料
13315,3.5,统一冰红茶,2017/12/3 20:55,C,饮料,茶饮料
13321,3.0,统一冰红茶,2017/12/4 00:05,C,饮料,茶饮料
13324,3.5,统一冰红茶,2017/12/4 12:09,C,饮料,茶饮料
13326,3.0,统一冰红茶,2017/12/4 15:19,C,饮料,茶饮料
13329,3.0,统一冰红茶,2017/12/4 19:23,C,饮料,茶饮料
13332,3.5,统一冰红茶,2017/12/4 20:46,C,饮料,茶饮料
13343,3.5,统一冰红茶,2017/12/5 12:04,C,饮料,茶饮料
13345,3.5,统一冰红茶,2017/12/5 12:19,C,饮料,茶饮料
13349,3.5,统一冰红茶,2017/12/5 17:44,C,饮料,茶饮料
13350,3.5,统一冰红茶,2017/12/5 18:14,C,饮料,茶饮料
13373,3.0,统一冰红茶,2017/12/6 23:23,C,饮料,茶饮料
13377,3.0,统一冰红茶,2017/12/7 18:01,C,饮料,茶饮料
13383,3.0,统一冰红茶,2017/12/8 12:03,C,饮料,茶饮料
13384,3.0,统一冰红茶,2017/12/8 12:11,C,饮料,茶饮料
13388,3.0,统一冰红茶,2017/12/8 20:07,C,饮料,茶饮料
13395,3.0,统一冰红茶,2017/12/9 17:48,C,饮料,茶饮料
13396,3.0,统一冰红茶,2017/12/9 20:30,C,饮料,茶饮料
13408,4.0,统一冰红茶,2017/12/10 17:47,C,饮料,茶饮料
13410,4.0,统一冰红茶,2017/12/10 20:07,C,饮料,茶饮料
13411,3.0,统一冰红茶,2017/12/10 21:43,C,饮料,茶饮料
13412,4.0,统一冰红茶,2017/12/10 22:12,C,饮料,茶饮料
13416,3.5,统一冰红茶,2017/12/11 13:28,C,饮料,茶饮料
13417,3.0,统一冰红茶,2017/12/11 16:00,C,饮料,茶饮料
13418,4.0,统一冰红茶,2017/12/11 16:45,C,饮料,茶饮料
13422,4.0,统一冰红茶,2017/12/11 23:09,C,饮料,茶饮料
13428,3.0,统一冰红茶,2017/12/12 12:07,C,饮料,茶饮料
13429,4.0,统一冰红茶,2017/12/12 12:46,C,饮料,茶饮料
13431,4.0,统一冰红茶,2017/12/12 14:33,C,饮料,茶饮料
13432,4.0,统一冰红茶,2017/12/12 16:21,C,饮料,茶饮料
13433,3.5,统一冰红茶,2017/12/12 16:46,C,饮料,茶饮料
13438,3.0,统一冰红茶,2017/12/13 08:09,C,饮料,茶饮料
13439,3.0,统一冰红茶,2017/12/13 08:36,C,饮料,茶饮料
13440,3.0,统一冰红茶,2017/12/13 08:37,C,饮料,茶饮料
13446,4.0,统一冰红茶,2017/12/13 18:44,C,饮料,茶饮料
13448,3.0,统一冰红茶,2017/12/13 20:35,C,饮料,茶饮料
13453,3.0,统一冰红茶,2017/12/14 15:24,C,饮料,茶饮料
13454,3.0,统一冰红茶,2017/12/14 18:36,C,饮料,茶饮料
13455,3.0,统一冰红茶,2017/12/14 18:42,C,饮料,茶饮料
13456,3.0,统一冰红茶,2017/12/14 19:26,C,饮料,茶饮料
13460,3.0,统一冰红茶,2017/12/14 20:53,C,饮料,茶饮料
13464,3.0,统一冰红茶,2017/12/15 16:02,C,饮料,茶饮料
13476,3.0,统一冰红茶,2017/12/16 11:27,C,饮料,茶饮料
13492,3.0,统一冰红茶,2017/12/18 03:26,C,饮料,茶饮料
13493,3.0,统一冰红茶,2017/12/18 04:34,C,饮料,茶饮料
13494,3.0,统一冰红茶,2017/12/18 04:49,C,饮料,茶饮料
13515,3.0,统一冰红茶,2017/12/19 10:59,C,饮料,茶饮料
13518,2.5,统一冰红茶,2017/12/19 13:24,C,饮料,茶饮料
13519,2.5,统一冰红茶,2017/12/19 13:27,C,饮料,茶饮料
13522,4.0,统一冰红茶,2017/12/19 15:05,C,饮料,茶饮料
13526,4.0,统一冰红茶,2017/12/19 15:42,C,饮料,茶饮料
13528,3.5,统一冰红茶,2017/12/19 16:45,C,饮料,茶饮料
13532,3.0,统一冰红茶,2017/12/19 19:28,C,饮料,茶饮料
13551,3.0,统一冰红茶,2017/12/21 15:24,C,饮料,茶饮料
13552,4.0,统一冰红茶,2017/12/21 15:38,C,饮料,茶饮料
13554,3.0,统一冰红茶,2017/12/21 19:33,C,饮料,茶饮料
13558,4.0,统一冰红茶,2017/12/22 07:52,C,饮料,茶饮料
13563,4.0,统一冰红茶,2017/12/22 16:08,C,饮料,茶饮料
13582,4.0,统一冰红茶,2017/12/23 19:26,C,饮料,茶饮料
13589,4.0,统一冰红茶,2017/12/23 22:56,C,饮料,茶饮料
13596,4.0,统一冰红茶,2017/12/24 01:11,C,饮料,茶饮料
13608,3.0,统一冰红茶,2017/12/24 21:23,C,饮料,茶饮料
13623,3.0,统一冰红茶,2017/12/25 20:42,C,饮料,茶饮料
13625,4.0,统一冰红茶,2017/12/25 20:54,C,饮料,茶饮料
13627,3.0,统一冰红茶,2017/12/26 04:30,C,饮料,茶饮料
13631,3.0,统一冰红茶,2017/12/26 14:06,C,饮料,茶饮料
13632,3.0,统一冰红茶,2017/12/26 14:51,C,饮料,茶饮料
13633,3.0,统一冰红茶,2017/12/26 14:55,C,饮料,茶饮料
13636,3.0,统一冰红茶,2017/12/26 20:25,C,饮料,茶饮料
13640,3.0,统一冰红茶,2017/12/27 12:03,C,饮料,茶饮料
13648,3.0,统一冰红茶,2017/12/28 08:27,C,饮料,茶饮料
13651,3.0,统一冰红茶,2017/12/28 13:13,C,饮料,茶饮料
13652,3.0,统一冰红茶,2017/12/28 13:56,C,饮料,茶饮料
13654,3.5,统一冰红茶,2017/12/28 14:21,C,饮料,茶饮料
13655,3.5,统一冰红茶,2017/12/28 14:56,C,饮料,茶饮料
13666,3.0,统一冰红茶,2017/12/31 22:39,C,饮料,茶饮料
13667,4.0,阿萨姆奶茶,2017/1/2 08:50,C,饮料,茶饮料
13674,4.0,阿萨姆奶茶,2017/1/8 20:15,C,饮料,茶饮料
13677,4.0,阿萨姆奶茶,2017/1/8 21:03,C,饮料,茶饮料
13683,4.0,阿萨姆奶茶,2017/1/9 14:48,C,饮料,茶饮料
13687,4.0,阿萨姆奶茶,2017/1/9 21:00,C,饮料,茶饮料
13701,5.0,阿萨姆奶茶,2017/1/10 17:34,C,饮料,茶饮料
13703,5.0,阿萨姆奶茶,2017/1/10 20:19,C,饮料,茶饮料
13707,4.0,阿萨姆奶茶,2017/1/27 16:22,C,饮料,茶饮料
13711,4.0,阿萨姆奶茶,2017/1/31 23:24,C,饮料,茶饮料
13713,4.5,阿萨姆奶茶,2017/2/2 08:50,C,饮料,茶饮料
13714,4.0,阿萨姆奶茶,2017/2/2 09:20,C,饮料,茶饮料
13715,4.0,阿萨姆奶茶,2017/2/2 15:58,C,饮料,茶饮料
13716,4.0,阿萨姆奶茶,2017/2/3 19:32,C,饮料,茶饮料
13717,4.5,阿萨姆奶茶,2017/2/4 12:12,C,饮料,茶饮料
13723,4.5,阿萨姆奶茶,2017/2/5 13:59,C,饮料,茶饮料
13739,5.0,阿萨姆奶茶,2017/2/17 13:33,C,饮料,茶饮料
13742,4.5,阿萨姆奶茶,2017/2/21 14:11,C,饮料,茶饮料
13743,5.0,阿萨姆奶茶,2017/2/22 10:30,C,饮料,茶饮料
13745,4.5,阿萨姆奶茶,2017/2/22 17:12,C,饮料,茶饮料
13752,4.5,阿萨姆奶茶,2017/2/26 10:14,C,饮料,茶饮料
13753,4.5,阿萨姆奶茶,2017/2/27 16:10,C,饮料,茶饮料
